title,href,processor_Type,RAM,Proc_Generation,Display
Apple MacBook Pro (Early 2023) Apple M2 Max 64GB RAM 4TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop #Z17G002TU,https://www.ryanscomputers.com/apple-macbook-pro-early-2023-apple-m2-max-64gb-ram-4tb-ssd-14.2-inch-liquid-retina-xdr-display-space-gray-laptop,Processor Type. - Apple M2,RAM - 64GB,Generation - 11th (Intel),Display Size (Inch) - 14.2
Asus ExpertBook B7 Flip B7402FEA 11th Gen Intel Core i7 1195G7 512GB SSD 14 Inch WUXGA LED Touch Display Star Black Laptop #LA0315,https://www.ryanscomputers.com/asus-expertbook-b7-flip-b7402fea-11th-gen-intel-core-i7-1195g7-512gb-ssd-14-inch-wuxga-led-touch-display-star-black-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 14
Dell Vostro 14 3400 Intel Core i5 1135G7 8GB Ram 256GB SSD 14 Inch FHD Display Black Laptop,https://www.ryanscomputers.com/dell-vostro-14-3400-intel-core-i5-1135g7-8gb-ram-256gb-ssd-14-inch-fhd-display-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 14
Apple MacBook Air (Late 2020) Apple M1 13.3 Inch Retina Display Space Gray MacBook,https://www.ryanscomputers.com/apple-macbook-air-late-2020-apple-m1-13.3-inch-retina-display-space-gray-macbook,Processor Type. - Apple M1,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 13.3
Lenovo ThinkPad X1 Carbon Gen 9 11th Gen Intel Core i7 14 Inch WUXGA Display Black Laptop #20XWS27V00,https://www.ryanscomputers.com/lenovo-thinkpad-x1-carbon-gen-9-11th-gen-intel-core-i7-14-inch-wuxga-display-black-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 14
Lenovo ThinkPad P14s Gen 2 11th Gen Intel Core i7 1165G7 14 Inch FHD Display Black Laptop #20VXS0B700-3Y,https://www.ryanscomputers.com/lenovo-thinkpad-p14s-gen-2-11th-gen-intel-core-i7-1165g7-14-inch-fhd-display-black-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 14
Acer Extensa 15 EX215-54-34SE 11th Gen Intel Core i3 1115G4 15.6 Inch FHD Display Charcoal Black Laptop #NX.EGJSI.00B,https://www.ryanscomputers.com/acer-extensa-15-ex215-54-34se-11th-gen-intel-core-i3-1115g4-15.6-inch-fhd-display-charcoal-black-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 15.6
Apple MacBook Pro (2023) Apple M2 Max Chip 16.2 Inch Liquid Retina XDR Display Space Gray Laptop #MNWA3LL/A,https://www.ryanscomputers.com/apple-macbook-pro-2023-apple-m2-max-chip-16.2-inch-liquid-retina-xdr-display-space-gray-laptop,Processor Type. - Apple M2,RAM - 32GB,Generation - 12th (Intel),Display Size (Inch) - 16.2
Microsoft Surface Laptop 5 Intel Core i7 1265U 13.5 Inch Pixelsense Multi Touch Display Platinum Alcantara Surface Laptop #RBH-00001,https://www.ryanscomputers.com/microsoft-surface-laptop-5-intel-core-i7-1265u-13.5-inch-pixelsense-touch-display-platinum-alcantara-surface-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 12th (Intel),Display Size (Inch) - 13.5
Microsoft Surface Pro 9 (Wi-Fi) Intel Core i5 1245U 13 Inch Pixelsense Flow Multi Touch Display Sapphire 2-in-1 Detachable Laptop (Type Cover is sold separately) #QIA-00035,https://www.ryanscomputers.com/microsoft-surface-pro-9-wi-fi-intel-core-i5-1245u-13-inch-pixelsense-flow-multi-touch-display-sapphire-laptop,Processor Type. - Core i5,RAM - 16GB,Generation - 12th (Intel),Display Size (Inch) - 13
MSI Cyborg 15 A12VF 12th Gen Intel Core i7 12650H 15.6 Inch FHD Display Black Gaming Laptop #A12VF-411BD-TB71265H16GXXDX11EMH,https://www.ryanscomputers.com/msi-cyborg-15-a12vf-12th-gen-intel-core-i7-12650h-15.6-inch-fhd-display-black-gaming-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Dell Latitude 15-3520 11th Gen Intel Core i5 1135G7 15.6 Inch HD Display Black Laptop,https://www.ryanscomputers.com/dell-latitude-15-3520-11th-gen-intel-core-i5-1135g7-15.6-inch-hd-display-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Dell Latitude 15-3520 11th Gen Intel Core i5 1135G7 500GB SSD 15.6 Inch HD Display Black Laptop,https://www.ryanscomputers.com/dell-latitude-15-3520-11th-gen-intel-core-i5-1135g7-500gb-ssd-15.6-inch-hd-display-black-laptop,Processor Type. - Ryzen 5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Dell Latitude 15-3520 11th Gen Intel Core i5 1135G7 1TB HDD 15.6 Inch HD Display Black Laptop,https://www.ryanscomputers.com/dell-latitude-15-3520-11th-gen-intel-core-i5-1135g7-1tb-hdd-15.6-inch-hd-display-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Gigabyte AERO 14 OLED 9MF Intel Core i5 12500H 14 Inch 2.8K QHD+ OLED Display Twilight Silver Gaming Laptop,https://www.ryanscomputers.com/gigabyte-aero-14-oled-9mf-intel-core-i5-12500h-14-inch-2.8k-qhd-plus-oled-display-twilight-silver-gaming-laptop,Processor Type. - Core i5,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 14
Lenovo IdeaPad Slim 3i 15ITL6 Intel Core i7 1165G7 15.6 Inch FHD Antiglare Display Arctic Grey Laptop #82H803EWIN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15itl6-intel-core-i7-1165g7-15.6-inch-fhd-antiglare-display-arctic-grey-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 15.6
HP Pavilion 15-CC115TU Intel Core i5 8250U 15.6 Inch FHD IPS Display Silver Laptop,https://www.ryanscomputers.com/hp-pavilion-15-cc115tu-intel-core-i5-8250u-156-inch-fhd-ips-display-silver-notebook,Processor Type. - Core i5,RAM - 4GB,Generation - 7th (Intel),Display Size (Inch) - 15.6
HP ELITEBOOK 840 G4 7th Gen Intel Core i5 7200U 14 Inch Silver Laptop (3 Yr Warranty) # W8J43PT,https://www.ryanscomputers.com/hp-elitebook-840-g4-7th-gen-intel-core-i5-7200u-14-inch-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 7th (Intel),Display Size (Inch) - 14
Acer Aspire Swift 7 SF713-51-M96X 7th Gen Intel Core i7 7Y75 Black+Gold Laptop,https://www.ryanscomputers.com/acer-aspire-swift-7-sf713-51-m96x-7th-gen-intel-core-i7-7y75-blackgold-notebook,Processor Type. - Core i7,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 13.3
Lenovo IdeaPad 520s Intel Core i5 8250U 14 Inch FHD IPS Display Back-light Keyboard Champagne Gold Laptop,https://www.ryanscomputers.com/lenovo-ideapad-520s-intel-core-i5-8250u-14-inch-fhd-ips-display-back-light-keyboard-champagne-gold-notebook,Processor Type. - Core i5,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 14
Lenovo IdeaPad 520s Intel Core i5 8250U 14 Inch FHD IPS Display Champagne Gold Laptop,https://www.ryanscomputers.com/lenovo-ideapad-520s-intel-core-i5-8250u-14-inch-fhd-ips-display-champagne-gold-notebook,Processor Type. - Core i5,RAM - 8GB,Generation - 7th (Intel),Display Size (Inch) - 14
Lenovo IdeaPad 520s Intel Core i7 7500U 14 FHD Display Back-lit Keyboard Gold Laptop #80X200CNIN,https://www.ryanscomputers.com/lenovo-ideapad-520s-intel-core-i7-7500u-14-fhd-display-back-lit-keyboard-gold-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 14
Dell Inspiron 15-5570 Intel Core i7 8550U 15.6 Inch Full HD Platinum Silver Laptop,https://www.ryanscomputers.com/dell-inspiron-15-5570-intel-core-i7-8550u-156-inch-full-hd-platinum-silver-notebook,Processor Type. - Core i7,RAM - 8GB,Generation - 5th (Intel),Display Size (Inch) - 15.6
Asus K455LF Core i7 5500U 14 Inch Nvidia GT930M 2GB GF Black Metal Laptop,https://www.ryanscomputers.com/asus-k455lf-core-i7-5500u-14-inch-nvidia-gt930m-2gb-gf-black-metal-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 14
Acer Aspire E5-476 59SH 8th Gen Intel Core i5 8250U Steel Gray Laptop,https://www.ryanscomputers.com/acer-aspire-e5-476-59sh-8th-gen-intel-core-i5-8250u-steel-gray-notebook,Processor Type. - Core i5,RAM - 4GB,Generation - 7th (Intel),Display Size (Inch) - 14
Asus ZenBook UX430UQ Intel Core i5 7200U 14 Inch FHD LED Gold Metal Laptop,https://www.ryanscomputers.com/asus-zenbook-ux430uq-intel-core-i5-7200u-14-inch-fhd-led-gold-metal-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 7th (Intel),Display Size (Inch) - 14
Asus Zenbook UX310UQ Intel Core i5 7200U 13.3 Inch FHD Quartz Grey Laptop,https://www.ryanscomputers.com/asus-zenbook-ux310uq-intel-core-i5-7200u-133-inch-fhd-quartz-grey-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 6th (Intel),Display Size (Inch) - 13.3
Asus Zenbook UX305UA 6th Gen Intel Core i7 6500U 13.3 Inch FHD Display Titanium Gold Laptop,https://www.ryanscomputers.com/asus-zenbook-ux305ua-6th-gen-intel-core-i7-6500u-133-inch-fhd-display-titanium-gold-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 6th (Intel),Display Size (Inch) - 13.3
Asus Pro B8430UA Intel Core i7 6500U 14 Inch FHD Display Dark Gray Laptop,https://www.ryanscomputers.com/asus-pro-b8430ua-intel-core-i7-6500u-14-inch-fhd-display-dark-gray-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 14
Asus VivoBook S15 S530UN Intel Core i5 8250U15.6 Inch FHD AntiGlare Display Icicle Gold Laptop #BQ282T,https://www.ryanscomputers.com/asus-vivobook-s15-s530un-intel-core-i5-8250u15.6-inch-fhd-antiglare-display-icicle-gold-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 15.6
Asus VivoBook 15 X512FL 8th Gen Intel Core i7 8565U Transparent Silver Laptop,https://www.ryanscomputers.com/asus-vivobook-15-x512fl-8th-gen-intel-core-i7-8565u-transparent-silver-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 14-5480 Intel Core i5 8265U 14 Inch FHD Display Platinum Silver Laptop,https://www.ryanscomputers.com/dell-inspiron-14-5480-intel-core-i5-8265u-14-inch-fhd-display-platinum-silver-notebook,Processor Type. - Core i5,RAM - 4GB,Generation - Not Applicable,Display Size (Inch) - 14
Apple MacBook Pro 2019 Intel Core i5 13.3 Inch Retina Display Space Gray MacBook,https://www.ryanscomputers.com/apple-macbook-pro-2019-intel-core-i5-13.3-inch-retina-display-space-gray-macbook,Processor Type. - Core i5,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 13.3
HP Pavilion 15-cs2104TX Intel Core i5 8265U 15.6 Inch FHD DisplayWine Gold Laptop #7NU77PA-2Y,https://www.ryanscomputers.com/hp-pavilion-15-cs2104tx-intel-core-i5-8265u-15.6-inch-fhd-displaywine-gold-laptop,Processor Type. - Core i5,RAM - 4GB,Generation - 9th (Intel),Display Size (Inch) - 15.6
Acer Nitro 5 AN515-54 9th Gen Intel core i5 9300H 15.6 Inch FHD IPS Display Black Gaming Laptop #NH.Q59SI.020,https://www.ryanscomputers.com/acer-nitro-5-an515-54-9th-gen-intel-core-i5-9300h-15.6-inch-fhd-ips-display-black-gaming-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 9th (Intel),Display Size (Inch) - 15.6
Acer Nitro 7 AN715-51 Intel core i5 9300H 15.6 Inch FHD IPS Display Black Gaming Laptop #NH.Q5HSI.005,https://www.ryanscomputers.com/acer-nitro-7-an715-51-intel-core-i5-9300h-15.6-inch-fhd-ips-display-black-gaming-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 9th (Intel),Display Size (Inch) - 15.6
Dell G7 15-7591 Intel Core i5 9300H 15.6 Inch FHD Display Silver Gaming Laptop,https://www.ryanscomputers.com/dell-g7-15-7591-intel-core-i5-9300h-156-inch-fhd-display-silver-gaming-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 15.6
HP Pavilion 15-cs2105TX 8th Gen Intel Core i5 8265U Silver Laptop,https://www.ryanscomputers.com/hp-pavilion-15-cs2105tx-8th-gen-intel-core-i5-8265u-silver-notebook,Processor Type. - Core i5,RAM - 4GB,Generation - 9th (Intel),Display Size (Inch) - 15.6
Acer Nitro 7 AN715-51-71Y6 Intel core i7 9750H 15.6 Inch FHD IPS Display Black Laptop,https://www.ryanscomputers.com/acer-nitro-7-an715-51-71y6-intel-core-i7-9750h-156-inch-fhd-ips-display-black-notebook,Processor Type. - Core i7,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 15.6
Lenovo IdeaPad S340-15IWL Intel Core i7 8565U 15.6 Inch FHD IPS Display Platinum Grey Laptop,https://www.ryanscomputers.com/lenovo-ideapad-s340-15iwl-intel-core-i7-8565u-156-inch-fhd-ips-display-platinum-grey-notebook,Processor Type. - Core i7,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 15.6
Microsoft Surface Pro 6 8th Gen Intel Core i7 8650U Black Laptop,https://www.ryanscomputers.com/microsoft-surface-pro-6-8th-gen-intel-core-i7-8650u-black-notebook,Processor Type. - Core i7,RAM - 16GB,Generation - 10th (Intel),Display Size (Inch) - 12.3
HP 15s-du1014TU 10th Gen Intel Core i3 10110U Silver Laptop #8QP17PA-2Y,https://www.ryanscomputers.com/hp-15s-du1014tu-10th-gen-intel-core-i3-10110u-silver-notebook-8qp17pa-2y,Processor Type. - Core i3,RAM - 4GB,Generation - 10th (Intel),Display Size (Inch) - 15.6
Microsoft Surface Pro 7 Intel Core i5 1035G4 12.3 Inch PixelSense MultiTouch Display Platinum 2-in-1 Laptop #QDW-00001/VDV-00001/VDV-00012,https://www.ryanscomputers.com/microsoft-surface-pro-7-intel-core-i5-1035g4-123-inch-pixelsense-multitouch-display-platinum-2-in-1-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 10th (Intel),Display Size (Inch) - 12.3
"Microsoft Surface Pro 7 10th Gen Intel Core i5 1035G4 Platinum Laptop, #PUW-00001",https://www.ryanscomputers.com/microsoft-surface-pro-7-10th-gen-intel-core-i5-1035g4-platinum-notebook-puw-00001,Processor Type. - Core i5,RAM - 16GB,Generation - 7th (Intel),Display Size (Inch) - 12.3
HP 14-ck0150TU 7th Gen Intel Core i3 7020U Black Laptop,https://www.ryanscomputers.com/hp-14-ck0150tu-7th-gen-intel-core-i3-7020u-black-notebook,Processor Type. - Core i3,RAM - 4GB,Generation - 10th (Intel),Display Size (Inch) - 14
Microsoft Surface Laptop 3 Intel Core i5 1035G7 13.5 Inch Multi Touch Display Matte Black Surface Laptop,https://www.ryanscomputers.com/microsoft-surface-laptop-3-intel-core-i5-1035g7-135-inch-multi-touch-display-matte-black-surface-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 9th (Intel),Display Size (Inch) - 13.5
Dell Inspiron 15-7591 Intel Core i7 9750H 15.6 Inch FHD Display Silver Laptop,https://www.ryanscomputers.com/dell-inspiron-15-7591-intel-core-i7-9750h-156-inch-fhd-display-silver-notebook,Processor Type. - Core i7,RAM - 8GB,Generation - 10th (Intel),Display Size (Inch) - 15.6
Microsoft Surface Pro 7 Intel Core i7 1065G7 12.3 Inch Touch Display Matte Black Detachable Laptop,https://www.ryanscomputers.com/microsoft-surface-pro-7-intel-core-i7-1065g7-12.3-inch-touch-display-matte-black-detachable-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 8th (Intel),Display Size (Inch) - 12.3
,,,,,
Apple MacBook Pro 2019 Intel Core i9 16 Inch Retina Display Space Gray MacBook,https://www.ryanscomputers.com/apple-macbook-pro-2019-intel-core-i9-16-inch-retina-display-space-gray-macbook,Processor Type. - Core i9,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 16
I-life ZEDAir CX3 Intel Core i3 5005U 15.6 Inch FHD IPS LED Display Black Laptop,https://www.ryanscomputers.com/i-life-zedair-cx3-intel-core-i3-5005u-15.6-inch-fhd-ips-led-display-black-laptop,Processor Type. - Core i3,RAM - 4GB,Generation - 5th (Intel),Display Size (Inch) - 15.6
Avita LIBER Intel Core i5 8250U 13.3 Inch FHD IPS Display Matt Black Laptop #7755-AVT-NS13A2BD014P,https://www.ryanscomputers.com/avita-liber-intel-core-i5-8250u-133-inch-fhd-ips-display-matt-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 13.3
Nexstgo SU03 Intel Core i5 8250U 14 Inch FHD IPS Display Matt Black Laptop,https://www.ryanscomputers.com/nexstgo-su03-intel-core-i5-8250u-14-inch-fhd-ips-display-matt-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 14
Nexstgo NX301 8th Gen Intel Core i5 8265U Matt Black Laptop #7774-NXT-NZ14N1BD001P-3Y,https://www.ryanscomputers.com/nexstgo-nx301-8th-gen-intel-core-i5-8265u-matt-black-notebook-7774-nxt-nz14n1bd001p-3y,Processor Type. - Core i5,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 14
Nexstgo NX301 8th Gen Intel Core i7 8565U Matt Black Laptop #7775-NXT-NZ14N1BD003P-3Y,https://www.ryanscomputers.com/nexstgo-nx301-8th-gen-intel-core-i7-8565u-matt-black-notebook-7775-nxt-nz14n1bd003p-3y,Processor Type. - Core i7,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 14
Microsoft Surface Pro 7 Intel Core i5 1035G4 12.3 Inch Touch Display Matte Black Laptop,https://www.ryanscomputers.com/microsoft-surface-pro-7-intel-core-i5-1035g4-123-inch-touch-display-matte-black-notebook,Processor Type. - Core i5,RAM - 8GB,Generation - 10th (Intel),Display Size (Inch) - 12.3
HP Pavilion X360 14-DH1042TX Core i5 10210U 14 Inch FHD Touch Display Silver Laptop #8QN61PA-2Y,https://www.ryanscomputers.com/hp-pavilion-x360-14-dh1042tx-core-i5-10210u-14-inch-fhd-touch-display-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 10th (Intel),Display Size (Inch) - 14
Dell G7 15-7590 Intel Core i7 9750H 15.6 Inch FHD IPS Display Backlit Keyboard Grey Gaming Laptop,https://www.ryanscomputers.com/dell-g7-15-7590-intel-core-i7-9750h-156-inch-fhd-ips-display-backlit-keyboard-grey-gaming-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 9th (Intel),Display Size (Inch) - 15.6
Chuwi HeroBook Pro Intel CDC N4020 14.1 Inch FHD IPS Display Grey Laptop,https://www.ryanscomputers.com/chuwi-herobook-pro-grey-laptop,Processor Type. - Intel Celeron,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 14
Apple MacBook Air 2020 Intel Core i5 13.3 Inch Retina Display Space Gray MacBook #MVH22LL/A / MVH22ZP/A,https://www.ryanscomputers.com/apple-macbook-air-2020-intel-core-i5-13.3-inch-retina-display-space-gray-macbook,Processor Type. - Core i5,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 13.3
Lenovo IdeaPad Slim 3i 14IIL Intel Core i3 1005G1 14 Inch FHD Display Platinum Grey Laptop #81WD004QIN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-14iil-intel-core-i3-1005g1-14-inch-fhd-display-platinum-grey-laptop-81wd004qin-2y,Processor Type. - Core i3,RAM - 4GB,Generation - 10th (Intel),Display Size (Inch) - 14
Lenovo IdeaPad Slim 3i 15IIL Intel Core i3 1005G1 15.6 Inch FHD Display Platinum Grey Laptop #81WE005HIN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15iil-intel-core-i3-1005g1-156-inch-fhd-display-platinum-grey-laptop-81we005hin-2y,Processor Type. - Core i3,RAM - 4GB,Generation - 10th (Intel),Display Size (Inch) - 15.6
ASUS ExpertBook B9450FA Intel Core i7 10510U 14 Inch FHD LED Display Star Black Laptop,https://www.ryanscomputers.com/asus-expertbook-b9450fa-intel-core-i7-10510u-14-inch-fhd-led-display-star-black-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 10th (Intel),Display Size (Inch) - 14
Dell Latitude 14-3400 Intel Core i3 8145U 14 Inch HD Display Black Laptop,https://www.ryanscomputers.com/dell-latitude-14-3400-8th-gen-intel-core-i3-8145u-210ghz-390ghz-4gb-ddr4-1tb-hdd-no-odd-14-inch-hd-1366x768-display-backlit-keyboard-free-dos-black-notebook,Processor Type. - Core i3,RAM - 4GB,Generation - 8th (Intel),Display Size (Inch) - 14
Dell Latitude 14-5490 8th Gen Intel Core i5 8250U 14 Inch FHD Display Black Laptop,https://www.ryanscomputers.com/dell-latitude-14-5490-8th-gen-intel-core-i5-8250u-14-inch-fhd-display-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 14
HP 15s-fq1037TU Intel Core i5 1035G1 15.6 Inch HD Display Gold Laptop #8WN23PA-2Y,https://www.ryanscomputers.com/hp-15s-fq1037tu-intel-core-i5-1035g1-15.6-inch-hd-display-gold-laptop,Processor Type. - Core i5,RAM - 4GB,Generation - 10th (Intel),Display Size (Inch) - 15.6
Asus ZenBook 13 UX325JA Intel Core i7 1065G7 13.3 Inch FHD LED Display Pine Grey Laptop,https://www.ryanscomputers.com/asus-zenbook-13-ux325ja-intel-core-i7-1065g7-133-inch-fhd-led-display-pine-grey-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 10th (Intel),Display Size (Inch) - 13.3
MSI GF63 Thin 10SCSR Intel Core i7 10750H 15.6 Inch FHD Display Black Gaming Laptop,https://www.ryanscomputers.com/msi-gf63-thin-10scsr-intel-core-i7-10750h-156-inch-fhd-display-black-gaming-notebook,Processor Type. - Core i7,RAM - 8GB,Generation - 10th (Intel),Display Size (Inch) - 15.6
Acer Extensa 15 EX215-52-37YW  Intel Core i3 1005G1 15.6 Inch FHD Display Black Laptop,https://www.ryanscomputers.com/acer-extensa-15-ex215-52-37yw--intel-core-i3-1005g1-15.6-inch-fhd-display-black-laptop,Processor Type. - Core i3,RAM - 4GB,Generation - 10th (Intel),Display Size (Inch) - 15.6
